id,source,destination,distance
4210,planetlab2.cs.purdue.edu,planetlab-01.cs.princeton.edu,644.955
4211,planetlab2.cs.purdue.edu,planetlab-02.bu.edu,829.362
4212,planetlab2.cs.purdue.edu,planetlab-02.vt.nodes.planet-lab.org,414.771
4213,planetlab2.cs.purdue.edu,planetlab04.cs.washington.edu,1810.14
4214,planetlab2.cs.purdue.edu,planetlab1.clemson.edu,455.769
4215,planetlab2.cs.purdue.edu,planetlab1.cnds.jhu.edu,551.946
4216,planetlab2.cs.purdue.edu,planetlab1.cnis.nyit.edu,697.834
4217,planetlab2.cs.purdue.edu,planetlab1.cs.du.edu,954.195
4218,planetlab2.cs.purdue.edu,planetlab1.csee.usf.edu,892.125
4219,planetlab2.cs.purdue.edu,planetlab-1.cse.ohio-state.edu,207.411
4220,planetlab2.cs.purdue.edu,planetlab1.cs.okstate.edu,625.455
4221,planetlab2.cs.purdue.edu,planetlab1.cs.ucla.edu,1778.42
4222,planetlab2.cs.purdue.edu,planetlab1.csuohio.edu,283.329
4223,planetlab2.cs.purdue.edu,planetlab1.emich.edu,212.165
4224,planetlab2.cs.purdue.edu,planetlab1.netlab.uky.edu,209.419
4225,planetlab2.cs.purdue.edu,planetlab1.ucsd.edu,1749.99
4226,planetlab2.cs.purdue.edu,planetlab2.acis.ufl.edu,787.422
4227,planetlab2.cs.purdue.edu,planetlab2.arizona-gigapop.net,1446.62
4228,planetlab2.cs.purdue.edu,planetlab2.citadel.edu,652.714
4229,planetlab2.cs.purdue.edu,planetlab-2.cse.ohio-state.edu,207.411
4230,planetlab2.cs.purdue.edu,planetlab2.cs.pitt.edu,364.349
4231,planetlab2.cs.purdue.edu,planetlab2.cs.purdue.edu,0
4232,planetlab2.cs.purdue.edu,planet-lab2.cs.ucr.edu,1726.64
4233,planetlab2.cs.purdue.edu,planetlab2.cs.uiuc.edu,72.4823
4234,planetlab2.cs.purdue.edu,planetlab2.cs.uml.edu,819.589
4235,planetlab2.cs.purdue.edu,planetlab2.cs.unc.edu,528.85
4236,planetlab2.cs.purdue.edu,planetlab2.cs.uoregon.edu,1850.8
4237,planetlab2.cs.purdue.edu,planetlab2.temple.edu,620.896
4238,planetlab2.cs.purdue.edu,planetlab2.unl.edu,511.793
4239,planetlab2.cs.purdue.edu,planetlab2.unr.edu,1732.68
4240,planetlab2.cs.purdue.edu,planetlab2.uta.edu,775.574
4241,planetlab2.cs.purdue.edu,planetlab2.utdallas.edu,748.138
4242,planetlab2.cs.purdue.edu,planetlab3.eecs.umich.edu,210.339
4243,planetlab2.cs.purdue.edu,planetlab3.rutgers.edu,657.084
4244,planetlab2.cs.purdue.edu,planetlab3.wail.wisc.edu,222.903
4245,planetlab2.cs.purdue.edu,planetlab4.tamu.edu,859.687
4246,planetlab2.cs.purdue.edu,planetlab-5.eecs.cwru.edu,286.719
4247,planetlab2.cs.purdue.edu,planetlabone.ccs.neu.edu,833.022
4248,planetlab2.cs.purdue.edu,pl-node-0.csl.sri.com,1893.5
4249,planetlab2.cs.purdue.edu,pluto.cs.brown.edu,811.196
4250,planetlab2.cs.purdue.edu,ricepl-5.cs.rice.edu,880.361
4251,planetlab2.cs.purdue.edu,salt.planetlab.cs.umd.edu,539.021
4252,planetlab2.cs.purdue.edu,75-130-96-13.static.oxfr.ma.charter.com,792.812
4253,planetlab2.cs.purdue.edu,pl1.eecs.utk.edu,349.194
4254,planetlab2.cs.purdue.edu,planetlab-01.vt.nodes.planet-lab.org,414.771
4255,planetlab2.cs.purdue.edu,planetlab-04.vt.nodes.planet-lab.org,414.771
4256,planetlab2.cs.purdue.edu,planetlab-4.eecs.cwru.edu,286.719
4257,planetlab2.cs.purdue.edu,planetlab01.cs.washington.edu,1810.14
4258,planetlab2.cs.purdue.edu,planetlab02.cs.washington.edu,1810.14
4259,planetlab2.cs.purdue.edu,planetlab1.arizona-gigapop.net,1446.62
4260,planetlab2.cs.purdue.edu,planetlab1.cs.unc.edu,528.85
4261,planetlab2.cs.purdue.edu,planetlab1.postel.org,1781.85
4262,planetlab2.cs.purdue.edu,planet3.cc.gt.atl.ga.us,479.956
4263,planetlab2.cs.purdue.edu,planetlab4.cs.uoregon.edu,1850.8
4264,planetlab2.cs.purdue.edu,planetlab1.rutgers.edu,657.084
4265,planetlab2.cs.purdue.edu,planetlab2.cs.ucla.edu,1778.42
4266,planetlab2.cs.purdue.edu,planetlab3.cnds.jhu.edu,551.946
4267,planetlab2.cs.purdue.edu,planetlab03.cs.washington.edu,1810.14
4268,planetlab2.cs.purdue.edu,planetlab1.cs.uml.edu,819.589
4269,planetlab2.cs.purdue.edu,planetlab1.acis.ufl.edu,787.422
4270,planetlab2.cs.purdue.edu,planetlab5.eecs.umich.edu,210.339
4271,planetlab2.cs.purdue.edu,planetlab1.temple.edu,620.896
4272,planetlab2.cs.purdue.edu,planetlab4.csee.usf.edu,892.125
4273,planet-lab2.cs.ucr.edu,planetlab1.unr.edu,408.842
4274,planet-lab2.cs.ucr.edu,pl2.cs.unm.edu,616.127
4275,planet-lab2.cs.ucr.edu,planetlab2.cnis.nyit.edu,2424.35
4276,planet-lab2.cs.ucr.edu,planetlab2.rutgers.edu,2383.68
4277,planet-lab2.cs.ucr.edu,planetlab2.cs.du.edu,792.196
4278,planet-lab2.cs.ucr.edu,planetlab2.ucsd.edu,74.6639
4279,planet-lab2.cs.ucr.edu,planetlab3.cs.uoregon.edu,760.288
4280,planet-lab2.cs.ucr.edu,planetlab-01.bu.edu,2548.62
4281,planet-lab2.cs.ucr.edu,planetlab4.cnds.jhu.edu,2272.37
4282,planet-lab2.cs.ucr.edu,planetlabtwo.ccs.neu.edu,2552.13
4283,planet-lab2.cs.ucr.edu,planetlab1.cs.purdue.edu,1726.64
4284,planet-lab2.cs.ucr.edu,planetlab2.tsuniv.edu,1728.06
4285,planet-lab2.cs.ucr.edu,planetlab1.tsuniv.edu,1728.06
4286,planet-lab2.cs.ucr.edu,planetlab3.ucsd.edu,74.6639
4287,planet-lab2.cs.ucr.edu,pl-node-1.csl.sri.com,361.636
4288,planet-lab2.cs.ucr.edu,node2.planetlab.mathcs.emory.edu,1888.63
4289,planet-lab2.cs.ucr.edu,planetlab5.csee.usf.edu,2100.51
4290,planet-lab2.cs.ucr.edu,planetlab1.emich.edu,1909.3
4291,planet-lab2.cs.ucr.edu,75-130-96-12.static.oxfr.ma.charter.com,2512.6
4292,planet-lab2.cs.ucr.edu,ebb.colgate.edu,2322.58
4293,planet-lab2.cs.ucr.edu,kc-sce-plab2.umkc.edu,1311.02
4294,planet-lab2.cs.ucr.edu,node1.planetlab.mathcs.emory.edu,1888.63
4295,planet-lab2.cs.ucr.edu,pl1.cs.montana.edu,876.031
4296,planet-lab2.cs.ucr.edu,pl3.cs.unm.edu,616.127
4297,planet-lab2.cs.ucr.edu,plab3.eece.ksu.edu,1206.53
4298,planet-lab2.cs.ucr.edu,planet3.cc.gt.atl.ga.us,1884.69
4299,planet-lab2.cs.ucr.edu,planetlab-01.cs.princeton.edu,2371.38
4300,planet-lab2.cs.ucr.edu,planetlab-02.bu.edu,2548.62
4301,planet-lab2.cs.ucr.edu,planetlab-02.vt.nodes.planet-lab.org,2077.04
4302,planet-lab2.cs.ucr.edu,planetlab04.cs.washington.edu,980.695
4303,planet-lab2.cs.ucr.edu,planetlab1.clemson.edu,1962.76
4304,planet-lab2.cs.ucr.edu,planetlab1.cnds.jhu.edu,2272.37
4305,planet-lab2.cs.ucr.edu,planetlab1.cnis.nyit.edu,2424.35
4306,planet-lab2.cs.ucr.edu,planetlab1.cs.du.edu,792.196
4307,planet-lab2.cs.ucr.edu,planetlab1.csee.usf.edu,2100.51
4308,planet-lab2.cs.ucr.edu,planetlab-1.cse.ohio-state.edu,1929.59
4309,planet-lab2.cs.ucr.edu,planetlab1.cs.okstate.edu,1157.14
4310,planet-lab2.cs.ucr.edu,planetlab1.cs.ucla.edu,60.8329
4311,planet-lab2.cs.ucr.edu,planetlab1.csuohio.edu,2004.86
4312,planet-lab2.cs.ucr.edu,planetlab1.emich.edu,1909.3
4313,planet-lab2.cs.ucr.edu,planetlab1.netlab.uky.edu,1850.18
4314,planet-lab2.cs.ucr.edu,planetlab1.ucsd.edu,74.6639
4315,planet-lab2.cs.ucr.edu,planetlab2.acis.ufl.edu,2072.93
4316,planet-lab2.cs.ucr.edu,planetlab2.arizona-gigapop.net,391.245
4317,planet-lab2.cs.ucr.edu,planetlab2.citadel.edu,2149.15
4318,planet-lab2.cs.ucr.edu,planetlab-2.cse.ohio-state.edu,1929.59
4319,planet-lab2.cs.ucr.edu,planetlab2.cs.pitt.edu,2089.92
4320,planet-lab2.cs.ucr.edu,planetlab2.cs.purdue.edu,1726.64
4321,planet-lab2.cs.ucr.edu,planet-lab2.cs.ucr.edu,0
4322,planet-lab2.cs.ucr.edu,planetlab2.cs.uiuc.edu,1655.79
4323,planet-lab2.cs.ucr.edu,planetlab2.cs.uml.edu,2536.25
4324,planet-lab2.cs.ucr.edu,planetlab2.cs.unc.edu,2162.7
4325,planet-lab2.cs.ucr.edu,planetlab2.cs.uoregon.edu,760.288
4326,planet-lab2.cs.ucr.edu,planetlab2.temple.edu,2346.24
4327,planet-lab2.cs.ucr.edu,planetlab2.unl.edu,1228.57
4328,planet-lab2.cs.ucr.edu,planetlab2.unr.edu,408.842
4329,planet-lab2.cs.ucr.edu,planetlab2.uta.edu,1171.5
4330,planet-lab2.cs.ucr.edu,planetlab2.utdallas.edu,1189.55
4331,planet-lab2.cs.ucr.edu,planetlab3.eecs.umich.edu,1905.08
4332,planet-lab2.cs.ucr.edu,planetlab3.rutgers.edu,2383.68
4333,planet-lab2.cs.ucr.edu,planetlab3.wail.wisc.edu,1630.3
4334,planet-lab2.cs.ucr.edu,planetlab4.tamu.edu,1248.83
4335,planet-lab2.cs.ucr.edu,planetlab-5.eecs.cwru.edu,2008.36
4336,planet-lab2.cs.ucr.edu,planetlabone.ccs.neu.edu,2552.13
4337,planet-lab2.cs.ucr.edu,pl-node-0.csl.sri.com,361.636
4338,planet-lab2.cs.ucr.edu,pluto.cs.brown.edu,2534.01
4339,planet-lab2.cs.ucr.edu,ricepl-5.cs.rice.edu,1321.13
4340,planet-lab2.cs.ucr.edu,salt.planetlab.cs.umd.edu,2255.49
4341,planet-lab2.cs.ucr.edu,75-130-96-13.static.oxfr.ma.charter.com,2512.6
4342,planet-lab2.cs.ucr.edu,pl1.eecs.utk.edu,1890.44
4343,planet-lab2.cs.ucr.edu,planetlab-01.vt.nodes.planet-lab.org,2077.04
4344,planet-lab2.cs.ucr.edu,planetlab-04.vt.nodes.planet-lab.org,2077.04
4345,planet-lab2.cs.ucr.edu,planetlab-4.eecs.cwru.edu,2008.36
4346,planet-lab2.cs.ucr.edu,planetlab01.cs.washington.edu,980.695
4347,planet-lab2.cs.ucr.edu,planetlab02.cs.washington.edu,980.695
4348,planet-lab2.cs.ucr.edu,planetlab1.arizona-gigapop.net,391.245
4349,planet-lab2.cs.ucr.edu,planetlab1.cs.unc.edu,2162.7
4350,planet-lab2.cs.ucr.edu,planetlab1.postel.org,61.3566
4351,planet-lab2.cs.ucr.edu,planet3.cc.gt.atl.ga.us,1884.69
4352,planet-lab2.cs.ucr.edu,planetlab4.cs.uoregon.edu,760.288
4353,planet-lab2.cs.ucr.edu,planetlab1.rutgers.edu,2383.68
4354,planet-lab2.cs.ucr.edu,planetlab2.cs.ucla.edu,60.8329
4355,planet-lab2.cs.ucr.edu,planetlab3.cnds.jhu.edu,2272.37
4356,planet-lab2.cs.ucr.edu,planetlab03.cs.washington.edu,980.695
4357,planet-lab2.cs.ucr.edu,planetlab1.cs.uml.edu,2536.25
4358,planet-lab2.cs.ucr.edu,planetlab1.acis.ufl.edu,2072.93
4359,planet-lab2.cs.ucr.edu,planetlab5.eecs.umich.edu,1905.08
4360,planet-lab2.cs.ucr.edu,planetlab1.temple.edu,2346.24
4361,planet-lab2.cs.ucr.edu,planetlab4.csee.usf.edu,2100.51
4362,planetlab2.cs.uiuc.edu,planetlab1.unr.edu,1667.79
4363,planetlab2.cs.uiuc.edu,pl2.cs.unm.edu,1064.43
4364,planetlab2.cs.uiuc.edu,planetlab2.cnis.nyit.edu,769.184
4365,planetlab2.cs.uiuc.edu,planetlab2.rutgers.edu,727.958
4366,planetlab2.cs.uiuc.edu,planetlab2.cs.du.edu,886.393
4367,planetlab2.cs.uiuc.edu,planetlab2.ucsd.edu,1678.55
4368,planetlab2.cs.uiuc.edu,planetlab3.cs.uoregon.edu,1793.39
4369,planetlab2.cs.uiuc.edu,planetlab-01.bu.edu,901.766
4370,planetlab2.cs.uiuc.edu,planetlab4.cnds.jhu.edu,619.856
4371,planetlab2.cs.uiuc.edu,planetlabtwo.ccs.neu.edu,905.43
4372,planetlab2.cs.uiuc.edu,planetlab1.cs.purdue.edu,72.4823
4373,planetlab2.cs.uiuc.edu,planetlab2.tsuniv.edu,282.894
4374,planetlab2.cs.uiuc.edu,planetlab1.tsuniv.edu,282.894
4375,planetlab2.cs.uiuc.edu,planetlab3.ucsd.edu,1678.55
4376,planetlab2.cs.uiuc.edu,pl-node-1.csl.sri.com,1826.72
4377,planetlab2.cs.uiuc.edu,node2.planetlab.mathcs.emory.edu,486.859
4378,planetlab2.cs.uiuc.edu,planetlab5.csee.usf.edu,896.133
4379,planetlab2.cs.uiuc.edu,planetlab1.emich.edu,281.284
4380,planetlab2.cs.uiuc.edu,75-130-96-12.static.oxfr.ma.charter.com,865.205
4381,planetlab2.cs.uiuc.edu,ebb.colgate.edu,682.514
4382,planetlab2.cs.uiuc.edu,kc-sce-plab2.umkc.edu,346.241
4383,planetlab2.cs.uiuc.edu,node1.planetlab.mathcs.emory.edu,486.859
4384,planetlab2.cs.uiuc.edu,pl1.cs.montana.edu,1212.56
4385,planetlab2.cs.uiuc.edu,pl3.cs.unm.edu,1064.43
4386,planetlab2.cs.uiuc.edu,plab3.eece.ksu.edu,449.259
4387,planetlab2.cs.uiuc.edu,planet3.cc.gt.atl.ga.us,485.888
4388,planetlab2.cs.uiuc.edu,planetlab-01.cs.princeton.edu,715.59
4389,planetlab2.cs.uiuc.edu,planetlab-02.bu.edu,901.766
4390,planetlab2.cs.uiuc.edu,planetlab-02.vt.nodes.planet-lab.org,466.76
4391,planetlab2.cs.uiuc.edu,planetlab04.cs.washington.edu,1759.64
4392,planetlab2.cs.uiuc.edu,planetlab1.clemson.edu,477.809
4393,planetlab2.cs.uiuc.edu,planetlab1.cnds.jhu.edu,619.856
4394,planetlab2.cs.uiuc.edu,planetlab1.cnis.nyit.edu,769.184
4395,planetlab2.cs.uiuc.edu,planetlab1.cs.du.edu,886.393
4396,planetlab2.cs.uiuc.edu,planetlab1.csee.usf.edu,896.133
4397,planetlab2.cs.uiuc.edu,planetlab-1.cse.ohio-state.edu,275.02
4398,planetlab2.cs.uiuc.edu,planetlab1.cs.okstate.edu,553.765
4399,planetlab2.cs.uiuc.edu,planetlab1.cs.ucla.edu,1707.87
4400,planetlab2.cs.uiuc.edu,planetlab1.csuohio.edu,355.81
4401,planetlab2.cs.uiuc.edu,planetlab1.emich.edu,281.284
4402,planetlab2.cs.uiuc.edu,planetlab1.netlab.uky.edu,245.56
4403,planetlab2.cs.uiuc.edu,planetlab1.ucsd.edu,1678.55
4404,planetlab2.cs.uiuc.edu,planetlab2.acis.ufl.edu,795.348
4405,planetlab2.cs.uiuc.edu,planetlab2.arizona-gigapop.net,1374.18
4406,planetlab2.cs.uiuc.edu,planetlab2.citadel.edu,682.205
4407,planetlab2.cs.uiuc.edu,planetlab-2.cse.ohio-state.edu,275.02
4408,planetlab2.cs.uiuc.edu,planetlab2.cs.pitt.edu,434.259
4409,planetlab2.cs.uiuc.edu,planetlab2.cs.purdue.edu,72.4823
4410,planetlab2.cs.uiuc.edu,planet-lab2.cs.ucr.edu,1655.79
4411,planetlab2.cs.uiuc.edu,planetlab2.cs.uiuc.edu,0
4412,planetlab2.cs.uiuc.edu,planetlab2.cs.uml.edu,892.056
4413,planetlab2.cs.uiuc.edu,planetlab2.cs.unc.edu,577.443
4414,planetlab2.cs.uiuc.edu,planetlab2.cs.uoregon.edu,1793.39
4415,planetlab2.cs.uiuc.edu,planetlab2.temple.edu,690.793
4416,planetlab2.cs.uiuc.edu,planetlab2.unl.edu,446.095
4417,planetlab2.cs.uiuc.edu,planetlab2.unr.edu,1667.79
4418,planetlab2.cs.uiuc.edu,planetlab2.uta.edu,709.362
4419,planetlab2.cs.uiuc.edu,planetlab2.utdallas.edu,682.074
4420,planetlab2.cs.uiuc.edu,planetlab3.eecs.umich.edu,278.973
4421,planetlab2.cs.uiuc.edu,planetlab3.rutgers.edu,727.958
4422,planetlab2.cs.uiuc.edu,planetlab3.wail.wisc.edu,213.474
4423,planetlab2.cs.uiuc.edu,planetlab4.tamu.edu,799.115
4424,planetlab2.cs.uiuc.edu,planetlab-5.eecs.cwru.edu,359.2
4425,planetlab2.cs.uiuc.edu,planetlabone.ccs.neu.edu,905.43
4426,planetlab2.cs.uiuc.edu,pl-node-0.csl.sri.com,1826.72
4427,planetlab2.cs.uiuc.edu,pluto.cs.brown.edu,883.394
4428,planetlab2.cs.uiuc.edu,ricepl-5.cs.rice.edu,823.898
4429,planetlab2.cs.uiuc.edu,salt.planetlab.cs.umd.edu,605.683
4430,planetlab2.cs.uiuc.edu,75-130-96-13.static.oxfr.ma.charter.com,865.205
4431,planetlab2.cs.uiuc.edu,pl1.eecs.utk.edu,370.346
4432,planetlab2.cs.uiuc.edu,planetlab-01.vt.nodes.planet-lab.org,466.76
4433,planetlab2.cs.uiuc.edu,planetlab-04.vt.nodes.planet-lab.org,466.76
4434,planetlab2.cs.uiuc.edu,planetlab-4.eecs.cwru.edu,359.2
4435,planetlab2.cs.uiuc.edu,planetlab01.cs.washington.edu,1759.64
4436,planetlab2.cs.uiuc.edu,planetlab02.cs.washington.edu,1759.64
4437,planetlab2.cs.uiuc.edu,planetlab1.arizona-gigapop.net,1374.18
4438,planetlab2.cs.uiuc.edu,planetlab1.cs.unc.edu,577.443
4439,planetlab2.cs.uiuc.edu,planetlab1.postel.org,1711.25
4440,planetlab2.cs.uiuc.edu,planet3.cc.gt.atl.ga.us,485.888
4441,planetlab2.cs.uiuc.edu,planetlab4.cs.uoregon.edu,1793.39
4442,planetlab2.cs.uiuc.edu,planetlab1.rutgers.edu,727.958
4443,planetlab2.cs.uiuc.edu,planetlab2.cs.ucla.edu,1707.87
4444,planetlab2.cs.uiuc.edu,planetlab3.cnds.jhu.edu,619.856
4445,planetlab2.cs.uiuc.edu,planetlab03.cs.washington.edu,1759.64
4446,planetlab2.cs.uiuc.edu,planetlab1.cs.uml.edu,892.056
4447,planetlab2.cs.uiuc.edu,planetlab1.acis.ufl.edu,795.348
4448,planetlab2.cs.uiuc.edu,planetlab5.eecs.umich.edu,278.973
4449,planetlab2.cs.uiuc.edu,planetlab1.temple.edu,690.793
4450,planetlab2.cs.uiuc.edu,planetlab4.csee.usf.edu,896.133
4451,planetlab2.cs.uml.edu,planetlab1.unr.edu,2499.26
4452,planetlab2.cs.uml.edu,pl2.cs.unm.edu,1955.47
4453,planetlab2.cs.uml.edu,planetlab2.cnis.nyit.edu,173.221
4454,planetlab2.cs.uml.edu,planetlab2.rutgers.edu,218.487
4455,planetlab2.cs.uml.edu,planetlab2.cs.du.edu,1749.99
4456,planetlab2.cs.uml.edu,planetlab2.ucsd.edu,2563.57
4457,planetlab2.cs.uml.edu,planetlab3.cs.uoregon.edu,2557.8
4458,planetlab2.cs.uml.edu,planetlab-01.bu.edu,23.9924
4459,planetlab2.cs.uml.edu,planetlab4.cnds.jhu.edu,358.208
4460,planetlab2.cs.uml.edu,planetlabtwo.ccs.neu.edu,24.7867
4461,planetlab2.cs.uml.edu,planetlab1.cs.purdue.edu,819.589
4462,planetlab2.cs.uml.edu,planetlab2.tsuniv.edu,939.268
4463,planetlab2.cs.uml.edu,planetlab1.tsuniv.edu,939.268
4464,planetlab2.cs.uml.edu,planetlab3.ucsd.edu,2563.57
4465,planetlab2.cs.uml.edu,pl-node-1.csl.sri.com,2672.64
4466,planetlab2.cs.uml.edu,node2.planetlab.mathcs.emory.edu,932.44
4467,planetlab2.cs.uml.edu,planetlab5.csee.usf.edu,1183.99
4468,planetlab2.cs.uml.edu,planetlab1.emich.edu,626.966
4469,planetlab2.cs.uml.edu,75-130-96-12.static.oxfr.ma.charter.com,36.0409
4470,planetlab2.cs.uml.edu,ebb.colgate.edu,213.892
4471,planetlab2.cs.uml.edu,kc-sce-plab2.umkc.edu,1236.65
4472,planetlab2.cs.uml.edu,node1.planetlab.mathcs.emory.edu,932.44
4473,planetlab2.cs.uml.edu,pl1.cs.montana.edu,1959.66
4474,planetlab2.cs.uml.edu,pl3.cs.unm.edu,1955.47
4475,planetlab2.cs.uml.edu,plab3.eece.ksu.edu,1335.33
4476,planetlab2.cs.uml.edu,planet3.cc.gt.atl.ga.us,935.976
4477,planetlab2.cs.uml.edu,planetlab-01.cs.princeton.edu,234.418
4478,planetlab2.cs.uml.edu,planetlab-02.bu.edu,23.9924
4479,planetlab2.cs.uml.edu,planetlab-02.vt.nodes.planet-lab.org,610.549
4480,planetlab2.cs.uml.edu,planetlab04.cs.washington.edu,2462.92
4481,planetlab2.cs.uml.edu,planetlab1.clemson.edu,829.115
4482,planetlab2.cs.uml.edu,planetlab1.cnds.jhu.edu,358.208
4483,planetlab2.cs.uml.edu,planetlab1.cnis.nyit.edu,173.221
4484,planetlab2.cs.uml.edu,planetlab1.cs.du.edu,1749.99
4485,planetlab2.cs.uml.edu,planetlab1.csee.usf.edu,1183.99
4486,planetlab2.cs.uml.edu,planetlab-1.cse.ohio-state.edu,634.234
4487,planetlab2.cs.uml.edu,planetlab1.cs.okstate.edu,1440.4
4488,planetlab2.cs.uml.edu,planetlab1.cs.ucla.edu,2585.79
4489,planetlab2.cs.uml.edu,planetlab1.csuohio.edu,536.325
4490,planetlab2.cs.uml.edu,planetlab1.emich.edu,626.966
4491,planetlab2.cs.uml.edu,planetlab1.netlab.uky.edu,762.617
4492,planetlab2.cs.uml.edu,planetlab1.ucsd.edu,2563.57
4493,planetlab2.cs.uml.edu,planetlab2.acis.ufl.edu,1082.48
4494,planetlab2.cs.uml.edu,planetlab2.arizona-gigapop.net,2266.19
4495,planetlab2.cs.uml.edu,planetlab2.citadel.edu,827.514
4496,planetlab2.cs.uml.edu,planetlab-2.cse.ohio-state.edu,634.234
4497,planetlab2.cs.uml.edu,planetlab2.cs.pitt.edu,478.371
4498,planetlab2.cs.uml.edu,planetlab2.cs.purdue.edu,819.589
4499,planetlab2.cs.uml.edu,planet-lab2.cs.ucr.edu,2536.25
4500,planetlab2.cs.uml.edu,planetlab2.cs.uiuc.edu,892.056
4501,planetlab2.cs.uml.edu,planetlab2.cs.uml.edu,0
4502,planetlab2.cs.uml.edu,planetlab2.cs.unc.edu,621.287
4503,planetlab2.cs.uml.edu,planetlab2.cs.uoregon.edu,2557.8
4504,planetlab2.cs.uml.edu,planetlab2.temple.edu,271.31
4505,planetlab2.cs.uml.edu,planetlab2.unl.edu,1308.08
4506,planetlab2.cs.uml.edu,planetlab2.unr.edu,2499.26
4507,planetlab2.cs.uml.edu,planetlab2.uta.edu,1559.43
4508,planetlab2.cs.uml.edu,planetlab2.utdallas.edu,1532
4509,planetlab2.cs.uml.edu,planetlab3.eecs.umich.edu,631.168
4510,planetlab2.cs.uml.edu,planetlab3.rutgers.edu,218.487
4511,planetlab2.cs.uml.edu,planetlab3.wail.wisc.edu,913.348
4512,planetlab2.cs.uml.edu,planetlab4.tamu.edu,1608.22
4513,planetlab2.cs.uml.edu,planetlab-5.eecs.cwru.edu,532.914
4514,planetlab2.cs.uml.edu,planetlabone.ccs.neu.edu,24.7867
4515,planetlab2.cs.uml.edu,pl-node-0.csl.sri.com,2672.64
4516,planetlab2.cs.uml.edu,pluto.cs.brown.edu,57.8518
4517,planetlab2.cs.uml.edu,ricepl-5.cs.rice.edu,1603.2
4518,planetlab2.cs.uml.edu,salt.planetlab.cs.umd.edu,387.717
4519,planetlab2.cs.uml.edu,75-130-96-13.static.oxfr.ma.charter.com,36.0409
4520,planetlab2.cs.uml.edu,pl1.eecs.utk.edu,816.711
4521,planetlab2.cs.uml.edu,planetlab-01.vt.nodes.planet-lab.org,610.549
4522,planetlab2.cs.uml.edu,planetlab-04.vt.nodes.planet-lab.org,610.549
4523,planetlab2.cs.uml.edu,planetlab-4.eecs.cwru.edu,532.914
4524,planetlab2.cs.uml.edu,planetlab01.cs.washington.edu,2462.92
4525,planetlab2.cs.uml.edu,planetlab02.cs.washington.edu,2462.92
4526,planetlab2.cs.uml.edu,planetlab1.arizona-gigapop.net,2266.19
4527,planetlab2.cs.uml.edu,planetlab1.cs.unc.edu,621.287
4528,planetlab2.cs.uml.edu,planetlab1.postel.org,2589.57
4529,planetlab2.cs.uml.edu,planet3.cc.gt.atl.ga.us,935.976
4530,planetlab2.cs.uml.edu,planetlab4.cs.uoregon.edu,2557.8
4531,planetlab2.cs.uml.edu,planetlab1.rutgers.edu,218.487
4532,planetlab2.cs.uml.edu,planetlab2.cs.ucla.edu,2585.79
4533,planetlab2.cs.uml.edu,planetlab3.cnds.jhu.edu,358.208
4534,planetlab2.cs.uml.edu,planetlab03.cs.washington.edu,2462.92
4535,planetlab2.cs.uml.edu,planetlab1.cs.uml.edu,0
4536,planetlab2.cs.uml.edu,planetlab1.acis.ufl.edu,1082.48
4537,planetlab2.cs.uml.edu,planetlab5.eecs.umich.edu,631.168
4538,planetlab2.cs.uml.edu,planetlab1.temple.edu,271.31
4539,planetlab2.cs.uml.edu,planetlab4.csee.usf.edu,1183.99
4540,planetlab2.cs.unc.edu,planetlab1.unr.edu,2223.18
4541,planetlab2.cs.unc.edu,pl2.cs.unm.edu,1549.05
4542,planetlab2.cs.unc.edu,planetlab2.cnis.nyit.edu,448.076
4543,planetlab2.cs.unc.edu,planetlab2.rutgers.edu,403.525
4544,planetlab2.cs.unc.edu,planetlab2.cs.du.edu,1433.75
4545,planetlab2.cs.unc.edu,planetlab2.ucsd.edu,2174.07
4546,planetlab2.cs.unc.edu,planetlab3.cs.uoregon.edu,2367.57
4547,planetlab2.cs.unc.edu,planetlab-01.bu.edu,614.657
4548,planetlab2.cs.unc.edu,planetlab4.cnds.jhu.edu,270.798
4549,planetlab2.cs.unc.edu,planetlabtwo.ccs.neu.edu,618.199
4550,planetlab2.cs.unc.edu,planetlab1.cs.purdue.edu,528.85
4551,planetlab2.cs.unc.edu,planetlab2.tsuniv.edu,435.513
4552,planetlab2.cs.unc.edu,planetlab1.tsuniv.edu,435.513
4553,planetlab2.cs.unc.edu,planetlab3.ucsd.edu,2174.07
4554,planetlab2.cs.unc.edu,pl-node-1.csl.sri.com,2371.55
4555,planetlab2.cs.unc.edu,node2.planetlab.mathcs.emory.edu,333.827
4556,planetlab2.cs.unc.edu,planetlab5.csee.usf.edu,577.964
4557,planetlab2.cs.unc.edu,planetlab1.emich.edu,501.376
4558,planetlab2.cs.unc.edu,75-130-96-12.static.oxfr.ma.charter.com,585.249
4559,planetlab2.cs.unc.edu,ebb.colgate.edu,511.997
4560,planetlab2.cs.unc.edu,kc-sce-plab2.umkc.edu,877.677
4561,planetlab2.cs.unc.edu,node1.planetlab.mathcs.emory.edu,333.827
4562,planetlab2.cs.unc.edu,pl1.cs.montana.edu,1789.91
4563,planetlab2.cs.unc.edu,pl3.cs.unm.edu,1549.05
4564,planetlab2.cs.unc.edu,plab3.eece.ksu.edu,985.823
4565,planetlab2.cs.unc.edu,planet3.cc.gt.atl.ga.us,337.891
4566,planetlab2.cs.unc.edu,planetlab-01.cs.princeton.edu,387.912
