source,destination,distance,avgdelay
planetlab1.ucsd.edu,planetlab1.arizona-gigapop.net,368.903,793
node2.planetlab.mathcs.emory.edu,planetlab3.eecs.umich.edu,588.6,793
planetlab1.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,793
ebb.colgate.edu,planetlab3.ucsd.edu,2350.28,793
planetlab1.cs.ucla.edu,planetlab2.citadel.edu,2207.47,793
planetlab1.acis.ufl.edu,node1.planetlab.mathcs.emory.edu,308.555,793
node1.planetlab.mathcs.emory.edu,planetlab1.cs.du.edu,1209.74,793
planet3.cc.gt.atl.ga.us,planetlab2.unl.edu,829.562,793
planet3.cc.gt.atl.ga.us,planetlab2.unl.edu,829.562,793
planetlab2.unl.edu,planetlab3.eecs.umich.edu,677.116,793
node1.planetlab.mathcs.emory.edu,planetlab1.cs.uml.edu,932.44,793
planet3.cc.gt.atl.ga.us,planetlab1.arizona-gigapop.net,1537.94,793
node1.planetlab.mathcs.emory.edu,planetlab3.eecs.umich.edu,588.6,793
planet3.cc.gt.atl.ga.us,planetlab1.cs.du.edu,1206.38,793
pl1.cs.montana.edu,planetlab02.cs.washington.edu,550.971,794
planetlab5.csee.usf.edu,node2.planetlab.mathcs.emory.edu,411.823,794
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.unl.edu,1285.07,794
planet3.cc.gt.atl.ga.us,planetlab2.cnis.nyit.edu,765.866,794
planetlab1.cs.du.edu,planetlabone.ccs.neu.edu,1766.79,794
planetlab01.cs.washington.edu,planetlab3.eecs.umich.edu,1902.26,794
planetlab2.citadel.edu,planetlab4.cs.uoregon.edu,2427.88,794
planetlab3.cnds.jhu.edu,planetlab2.citadel.edu,488.702,794
planetlab1.cs.du.edu,node2.planetlab.mathcs.emory.edu,1209.74,794
planetlab2.cs.du.edu,node2.planetlab.mathcs.emory.edu,1209.74,794
planetlab3.ucsd.edu,planetlab1.unr.edu,482.211,794
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.okstate.edu,1411.82,794
node1.planetlab.mathcs.emory.edu,planetlab2.cs.du.edu,1209.74,794
planetlab1.cs.okstate.edu,planetlab3.cnds.jhu.edu,1137.94,794
planetlab2.cs.du.edu,planetlabone.ccs.neu.edu,1766.79,794
planetlab2.cs.pitt.edu,planetlab2.temple.edu,256.586,794
planetlab2.unr.edu,planetlab1.cs.ucla.edu,385.402,794
planetlab4.cs.uoregon.edu,planetlab3.ucsd.edu,832.625,794
planetlab1.cs.okstate.edu,planetlab2.arizona-gigapop.net,836.587,794
planetlab3.eecs.umich.edu,planetlab1.unr.edu,1880.38,794
planetlab2.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,794
planetlab1.cs.uml.edu,planetlab1.acis.ufl.edu,1082.48,794
planetlab2.uta.edu,planetlab3.eecs.umich.edu,985.877,794
planet3.cc.gt.atl.ga.us,planetlab2.cnis.nyit.edu,765.866,794
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,794
planetlab2.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,794
planetlab2.arizona-gigapop.net,planetlab4.cs.uoregon.edu,1045.87,794
planetlab2.arizona-gigapop.net,planetlab1.unr.edu,707.239,794
planetlab2.citadel.edu,planet3.cc.gt.atl.ga.us,264.983,794
planetlab-04.vt.nodes.planet-lab.org,planetlab1.temple.edu,342.436,794
planet3.cc.gt.atl.ga.us,planetlab2.unl.edu,829.562,794
planetlab3.ucsd.edu,planetlab2.arizona-gigapop.net,368.903,794
planetlab1.cs.uml.edu,planetlab02.cs.washington.edu,2462.92,794
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,794
75-130-96-12.static.oxfr.ma.charter.com,planetlab3.cnds.jhu.edu,322.619,794
planetlab2.citadel.edu,planetlab3.wail.wisc.edu,875.144,794
planetlab2.temple.edu,planetlab3.eecs.umich.edu,472.789,794
planetlab1.cs.du.edu,planetlab-01.vt.nodes.planet-lab.org,1335.36,794
planetlabtwo.ccs.neu.edu,planetlab3.wail.wisc.edu,931.225,794
planetlab1.cnis.nyit.edu,planetlab1.acis.ufl.edu,910.347,794
planetlab02.cs.washington.edu,planetlab2.unr.edu,574.294,794
planetlab2.cs.uoregon.edu,planetlab1.ucsd.edu,832.625,794
planetlab2.acis.ufl.edu,planetlab-01.vt.nodes.planet-lab.org,530.866,794
planetlab2.cs.du.edu,salt.planetlab.cs.umd.edu,1492.07,794
planetlab2.cs.pitt.edu,node2.planetlab.mathcs.emory.edu,506.609,794
planetlab3.cnds.jhu.edu,planetlab2.unr.edu,2283.47,794
planetlab1.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,794
ebb.colgate.edu,planetlab1.cs.ucla.edu,2371.99,794
pl3.cs.unm.edu,planetlab1.cs.okstate.edu,542.71,794
planetlab1.cs.okstate.edu,planetlab1.cs.uml.edu,1440.4,794
planetlab1.arizona-gigapop.net,planetlab2.unr.edu,707.239,794
planetlab1.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,794
planetlab2.cs.du.edu,planetlab3.eecs.umich.edu,1119.98,794
planetlab1.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,794
planet3.cc.gt.atl.ga.us,planetlab2.unl.edu,829.562,794
planetlab2.citadel.edu,planet3.cc.gt.atl.ga.us,264.983,794
planetlab1.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,794
planetlab2.cs.pitt.edu,planetlab1.cs.okstate.edu,968.366,794
pl1.cs.montana.edu,planetlab02.cs.washington.edu,550.971,794
planetlab2.citadel.edu,planetlab5.csee.usf.edu,358.611,794
node2.planetlab.mathcs.emory.edu,planetlab5.csee.usf.edu,411.823,795
planetlab1.cs.ucla.edu,planetlab2.unl.edu,1277.72,795
pl1.cs.montana.edu,planetlab4.cs.uoregon.edu,598.377,795
planetlab1.cs.unc.edu,planetlab2.uta.edu,1053.06,795
node2.planetlab.mathcs.emory.edu,planetlab5.csee.usf.edu,411.823,795
planetlab1.cs.okstate.edu,planetlabone.ccs.neu.edu,1452.21,795
planetlab1.arizona-gigapop.net,planetlab1.cs.okstate.edu,836.587,795
planet3.cc.gt.atl.ga.us,planetlab2.arizona-gigapop.net,1537.94,795
planet3.cc.gt.atl.ga.us,planetlab2.uta.edu,737.916,795
planetlabone.ccs.neu.edu,planetlab1.cs.du.edu,1766.79,795
planetlab1.cs.unc.edu,planetlab1.cs.uml.edu,621.287,795
planetlab1.acis.ufl.edu,planetlabtwo.ccs.neu.edu,1076.45,795
planetlab1.cs.okstate.edu,planet3.cc.gt.atl.ga.us,735.256,795
planetlab1.temple.edu,planetlab3.wail.wisc.edu,765.413,795
planetlab1.cs.unc.edu,planetlab3.wail.wisc.edu,739.774,795
planetlab1.cs.okstate.edu,75-130-96-12.static.oxfr.ma.charter.com,1411.82,795
planetlab3.ucsd.edu,planetlab1.unr.edu,482.211,795
planetlab1.cs.okstate.edu,75-130-96-12.static.oxfr.ma.charter.com,1411.82,795
planetlab2.citadel.edu,node2.planetlab.mathcs.emory.edu,261.163,795
planetlab2.temple.edu,planetlab2.unl.edu,1130.57,795
planetlab2.unl.edu,planetlab3.cs.uoregon.edu,1358.75,795
planetlab2.uta.edu,planetlab3.eecs.umich.edu,985.877,795
planetlabtwo.ccs.neu.edu,planetlab2.cs.du.edu,1766.79,795
planetlab1.cs.unc.edu,planetlab3.cnds.jhu.edu,270.798,795
planetlab2.uta.edu,planetlab3.eecs.umich.edu,985.877,795
planetlab2.unr.edu,planetlab1.cs.du.edu,789.709,795
planetlabtwo.ccs.neu.edu,planetlab02.cs.washington.edu,2485.17,795
planetlab2.uta.edu,node1.planetlab.mathcs.emory.edu,742.086,795
planetlab1.ucsd.edu,planetlab1.unr.edu,482.211,795
planetlab2.unr.edu,planetlab3.cs.uoregon.edu,352.99,795
planetlab2.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,795
planetlab1.cs.unc.edu,planetlab2.unr.edu,2223.18,795
planetlab2.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,795
planet3.cc.gt.atl.ga.us,planetlab2.arizona-gigapop.net,1537.94,795
planet3.cc.gt.atl.ga.us,planetlab2.uta.edu,737.916,795
planetlab3.eecs.umich.edu,planetlab2.citadel.edu,687.372,795
planetlab2.cs.du.edu,planetlab-01.vt.nodes.planet-lab.org,1335.36,795
ebb.colgate.edu,planetlab2.cs.du.edu,1536.1,795
planetlab2.cs.uoregon.edu,planetlab3.ucsd.edu,832.625,795
planetlab2.cs.pitt.edu,planetlab5.csee.usf.edu,854.202,795
pl3.cs.unm.edu,planetlab2.cs.pitt.edu,1494.69,795
planetlab2.unl.edu,salt.planetlab.cs.umd.edu,1050.74,795
planetlab-04.vt.nodes.planet-lab.org,planetlab1.acis.ufl.edu,530.866,795
planetlab3.eecs.umich.edu,planetlab2.uta.edu,985.877,795
planetlabtwo.ccs.neu.edu,node1.planetlab.mathcs.emory.edu,933.146,795
planetlab1.unr.edu,planetlab2.cnis.nyit.edu,2412.34,795
planetlab-04.vt.nodes.planet-lab.org,planetlab2.unl.edu,905.913,795
planetlab02.cs.washington.edu,planetlab1.cs.du.edu,1023.85,795
planetlab3.eecs.umich.edu,planetlab2.uta.edu,985.877,795
planetlab2.unl.edu,planetlab3.eecs.umich.edu,677.116,795
planetlab1.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74,795
planetlab1.acis.ufl.edu,planetlab2.citadel.edu,254.988,795
planetlab02.cs.washington.edu,pl1.cs.montana.edu,550.971,795
planetlab1.ucsd.edu,planetlab2.unr.edu,482.211,795
planetlab1.ucsd.edu,planetlab2.unr.edu,482.211,795
planetlab2.cs.uoregon.edu,planetlab2.citadel.edu,2427.88,795
planetlab4.cs.uoregon.edu,pl1.cs.montana.edu,598.377,795
planetlab2.unl.edu,planetlab-04.vt.nodes.planet-lab.org,905.913,795
planetlab1.cs.okstate.edu,planet3.cc.gt.atl.ga.us,735.256,795
planetlab1.temple.edu,planetlab2.cnis.nyit.edu,99.7813,795
planetlab01.cs.washington.edu,planetlab1.cs.du.edu,1023.85,795
planetlab2.uta.edu,planetlab3.cs.uoregon.edu,1598.03,796
planetlab01.cs.washington.edu,pl1.cs.montana.edu,550.971,796
planetlab2.uta.edu,planetlab1.cs.uml.edu,1559.43,796
planetlab01.cs.washington.edu,pl1.cs.montana.edu,550.971,796
planetlab2.cs.du.edu,node2.planetlab.mathcs.emory.edu,1209.74,796
planetlab2.citadel.edu,planetlab5.csee.usf.edu,358.611,796
planetlab01.cs.washington.edu,pl1.cs.montana.edu,550.971,796
pl3.cs.unm.edu,planetlab2.acis.ufl.edu,1466.62,796
node2.planetlab.mathcs.emory.edu,planetlab5.csee.usf.edu,411.823,796
node1.planetlab.mathcs.emory.edu,planetlab1.cnis.nyit.edu,762.242,796
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.ucla.edu,2132.24,796
planetlab1.acis.ufl.edu,75-130-96-12.static.oxfr.ma.charter.com,1046.62,796
planetlab3.eecs.umich.edu,planetlab1.unr.edu,1880.38,796
planetlab1.cs.du.edu,node2.planetlab.mathcs.emory.edu,1209.74,796
planetlab2.acis.ufl.edu,planetlabone.ccs.neu.edu,1076.45,796
pl1.cs.montana.edu,planetlab2.cs.ucla.edu,891.034,796
planetlab2.uta.edu,planetlab3.eecs.umich.edu,985.877,796
node2.planetlab.mathcs.emory.edu,planetlab1.arizona-gigapop.net,1542.02,796
planetlab2.unr.edu,planetlab4.cs.uoregon.edu,352.99,796
pl1.cs.montana.edu,planetlab01.cs.washington.edu,550.971,796
planetlab1.cs.ucla.edu,planetlab02.cs.washington.edu,959.695,796
pl1.cs.montana.edu,planetlab2.cs.uoregon.edu,598.377,796
planetlab2.cs.pitt.edu,planetlab2.uta.edu,1081.06,796
planetlab1.temple.edu,planetlab2.citadel.edu,563.43,796
ebb.colgate.edu,planetlab3.cnds.jhu.edu,247.357,796
planetlab1.cs.okstate.edu,planetlab1.cs.unc.edu,1006.34,796
planetlab01.cs.washington.edu,ebb.colgate.edu,2265.25,796
planetlab2.unl.edu,pl3.cs.unm.edu,671.709,796
planetlabone.ccs.neu.edu,node1.planetlab.mathcs.emory.edu,933.146,796
planetlab2.citadel.edu,planetlab2.unl.edu,1074.27,796
planetlabtwo.ccs.neu.edu,planetlab3.wail.wisc.edu,931.225,796
planetlab1.cs.unc.edu,planetlab1.temple.edu,351.333,796
planetlab2.cs.pitt.edu,planetlab2.cs.du.edu,1318.13,796
planetlabone.ccs.neu.edu,node2.planetlab.mathcs.emory.edu,933.146,796
planetlab1.cs.du.edu,planetlab-01.vt.nodes.planet-lab.org,1335.36,796
pl3.cs.unm.edu,planetlab2.cs.ucla.edu,674.089,796
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.cs.du.edu,1727.76,796
planetlab2.temple.edu,planetlab1.cnis.nyit.edu,99.7813,796
planetlab1.cs.du.edu,planetlab-01.vt.nodes.planet-lab.org,1335.36,796
planetlab1.cs.du.edu,planetlab02.cs.washington.edu,1023.85,796
planetlab1.cs.du.edu,planetlab-01.vt.nodes.planet-lab.org,1335.36,796
planetlabtwo.ccs.neu.edu,node2.planetlab.mathcs.emory.edu,933.146,796
planetlab3.eecs.umich.edu,planetlab2.uta.edu,985.877,796
planetlab1.cs.du.edu,planetlab3.cnds.jhu.edu,1505.97,796
pl1.cs.montana.edu,planetlab3.cs.uoregon.edu,598.377,796
planetlab2.unr.edu,planetlab2.cs.uoregon.edu,352.99,796
planetlab2.cs.du.edu,planetlab1.temple.edu,1574.28,796
planetlab5.csee.usf.edu,75-130-96-12.static.oxfr.ma.charter.com,1148.32,796
planetlab1.cs.du.edu,salt.planetlab.cs.umd.edu,1492.07,796
planetlab2.unr.edu,planetlab2.cs.uoregon.edu,352.99,796
planetlab1.cs.okstate.edu,planetlab2.citadel.edu,1000.01,796
planetlab2.unr.edu,planetlab2.cs.uoregon.edu,352.99,796
planetlab4.cs.uoregon.edu,planetlab2.unr.edu,352.99,796
planetlabtwo.ccs.neu.edu,planetlab2.unl.edu,1324.36,796
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.ucsd.edu,2539.12,796
planetlab3.wail.wisc.edu,75-130-96-12.static.oxfr.ma.charter.com,893.001,797
planetlab1.arizona-gigapop.net,planetlab4.cs.uoregon.edu,1045.87,797
planetlabtwo.ccs.neu.edu,planetlab3.eecs.umich.edu,647.245,797
planet3.cc.gt.atl.ga.us,planetlab1.arizona-gigapop.net,1537.94,797
planetlab2.unl.edu,planetlab2.acis.ufl.edu,1115.4,797
planetlab5.csee.usf.edu,planetlab3.wail.wisc.edu,1108.11,797
planetlab1.acis.ufl.edu,planetlabtwo.ccs.neu.edu,1076.45,797
planetlab5.csee.usf.edu,node2.planetlab.mathcs.emory.edu,411.823,797
planetlab4.cs.uoregon.edu,planetlab2.unl.edu,1358.75,797
planetlab2.uta.edu,planetlab02.cs.washington.edu,1669.92,797
planetlab2.cs.du.edu,node2.planetlab.mathcs.emory.edu,1209.74,797
salt.planetlab.cs.umd.edu,planetlab1.cnis.nyit.edu,217.196,797
planetlab2.temple.edu,planetlab3.wail.wisc.edu,765.413,797
planetlab5.csee.usf.edu,node1.planetlab.mathcs.emory.edu,411.823,797
ebb.colgate.edu,planetlab1.cs.okstate.edu,1233.99,797
planetlab2.cs.uoregon.edu,pl1.cs.montana.edu,598.377,797
planetlab1.cs.du.edu,node2.planetlab.mathcs.emory.edu,1209.74,797
75-130-96-12.static.oxfr.ma.charter.com,planet3.cc.gt.atl.ga.us,900.516,797
planetlab2.unl.edu,planetlab3.cs.uoregon.edu,1358.75,797
planetlab1.ucsd.edu,planetlab2.temple.edu,2367.7,797
planetlab5.csee.usf.edu,node1.planetlab.mathcs.emory.edu,411.823,797
pl1.cs.montana.edu,planetlab2.cs.uoregon.edu,598.377,797
planetlab1.cs.okstate.edu,75-130-96-12.static.oxfr.ma.charter.com,1411.82,797
planetlab5.csee.usf.edu,planetlab2.temple.edu,921.877,797
planetlab2.unl.edu,planetlab-01.vt.nodes.planet-lab.org,905.913,797
75-130-96-12.static.oxfr.ma.charter.com,planet3.cc.gt.atl.ga.us,900.516,797
planetlab1.cs.ucla.edu,planetlab2.cs.uoregon.edu,731.704,797
planetlab2.temple.edu,planetlab1.cs.uml.edu,271.31,797
node2.planetlab.mathcs.emory.edu,planetlab1.cs.du.edu,1209.74,797
planet3.cc.gt.atl.ga.us,planetlab1.arizona-gigapop.net,1537.94,797
planetlabone.ccs.neu.edu,planet3.cc.gt.atl.ga.us,936.743,797
planetlab2.unl.edu,75-130-96-12.static.oxfr.ma.charter.com,1285.07,797
planetlab1.cs.du.edu,planetlab4.cs.uoregon.edu,976.442,797
planetlab2.unl.edu,planetlab1.temple.edu,1130.57,797
planetlab1.acis.ufl.edu,planetlab2.unl.edu,1115.4,797
planetlab-04.vt.nodes.planet-lab.org,planetlab1.temple.edu,342.436,797
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.du.edu,1727.76,797
planetlab01.cs.washington.edu,planetlab2.cs.du.edu,1023.85,797
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,797
planetlab01.cs.washington.edu,planetlab1.cs.okstate.edu,1512.93,797
pl2.cs.unm.edu,planetlab-04.vt.nodes.planet-lab.org,1466.68,797
planetlab2.cs.ucla.edu,planetlab1.cs.unc.edu,2218.84,797
planetlab01.cs.washington.edu,planetlab1.cs.okstate.edu,1512.93,797
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.uta.edu,1528.06,797
planetlab1.temple.edu,planetlab2.cs.du.edu,1574.28,797
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.du.edu,1727.76,797
planetlab3.eecs.umich.edu,planetlab1.cs.uml.edu,631.168,797
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.uml.edu,610.549,797
planetlab1.cs.ucla.edu,planetlab1.acis.ufl.edu,2132.9,797
planetlabone.ccs.neu.edu,planet3.cc.gt.atl.ga.us,936.743,797
planetlab1.cs.okstate.edu,planetlab2.temple.edu,1218.48,797
planetlab2.cs.du.edu,planetlab01.cs.washington.edu,1023.85,797
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.uml.edu,610.549,797
planetlab2.unl.edu,planetlabtwo.ccs.neu.edu,1324.36,797
planetlab02.cs.washington.edu,pl1.cs.montana.edu,550.971,797
planetlab2.cs.ucla.edu,salt.planetlab.cs.umd.edu,2308.86,797
pl2.cs.unm.edu,planetlab1.cs.ucla.edu,674.089,797
planetlab1.cs.du.edu,planetlab01.cs.washington.edu,1023.85,797
planetlab1.cs.du.edu,planetlab01.cs.washington.edu,1023.85,797
planetlab5.csee.usf.edu,node2.planetlab.mathcs.emory.edu,411.823,797
planetlab3.cs.uoregon.edu,planetlab2.cs.du.edu,976.442,798
planetlab3.wail.wisc.edu,planetlab3.cnds.jhu.edu,712.426,798
planetlab1.temple.edu,planetlab2.uta.edu,1316.19,798
planetlab01.cs.washington.edu,planetlab1.unr.edu,574.294,798
planetlab1.cs.du.edu,planetlab3.cs.uoregon.edu,976.442,798
planetlab2.unl.edu,planetlab5.csee.usf.edu,1194.62,798
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.unc.edu,117.005,798
planetlab1.cs.okstate.edu,planetlab2.uta.edu,234.403,798
ebb.colgate.edu,planetlabtwo.ccs.neu.edu,231.249,798
planetlab2.cs.du.edu,planetlab3.cs.uoregon.edu,976.442,798
planetlab-04.vt.nodes.planet-lab.org,planetlab2.uta.edu,993.408,798
planetlab1.cs.du.edu,planetlab3.cs.uoregon.edu,976.442,798
planetlab2.cs.du.edu,node2.planetlab.mathcs.emory.edu,1209.74,798
planetlab2.cs.ucla.edu,planetlab1.unr.edu,385.402,798
planetlab2.unr.edu,planetlab4.cs.uoregon.edu,352.99,798
planet3.cc.gt.atl.ga.us,planetlab1.cs.uml.edu,935.976,798
planetlab2.unl.edu,planetlab2.citadel.edu,1074.27,798
planetlab2.cs.du.edu,planetlab4.cs.uoregon.edu,976.442,798
planetlab02.cs.washington.edu,planetlabtwo.ccs.neu.edu,2485.17,798
planetlab2.unl.edu,planetlab-01.vt.nodes.planet-lab.org,905.913,798
planetlab1.acis.ufl.edu,planetlab02.cs.washington.edu,2453.73,798
planetlabone.ccs.neu.edu,planetlab1.temple.edu,270.723,798
planetlab1.acis.ufl.edu,planetlab3.wail.wisc.edu,1005.74,798
planetlab2.cs.du.edu,planetlab-01.vt.nodes.planet-lab.org,1335.36,798
planet3.cc.gt.atl.ga.us,planetlab-04.vt.nodes.planet-lab.org,326.092,798
planetlab2.unl.edu,planetlab1.temple.edu,1130.57,798
planetlab5.csee.usf.edu,planetlabone.ccs.neu.edu,1176.9,798
planetlab5.csee.usf.edu,planetlab1.temple.edu,921.877,798
planetlab1.acis.ufl.edu,planetlab2.unl.edu,1115.4,798
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.unc.edu,117.005,798
node1.planetlab.mathcs.emory.edu,planetlabtwo.ccs.neu.edu,933.146,798
planetlab1.cs.ucla.edu,planetlab02.cs.washington.edu,959.695,798
planetlab1.cs.okstate.edu,planetlabtwo.ccs.neu.edu,1452.21,798
planetlab2.temple.edu,node1.planetlab.mathcs.emory.edu,662.495,798
planetlab3.eecs.umich.edu,planetlab1.cs.uml.edu,631.168,798
planetlab2.uta.edu,planetlab1.arizona-gigapop.net,806.447,798
ebb.colgate.edu,planetlab3.eecs.umich.edu,417.59,798
planet3.cc.gt.atl.ga.us,planetlab1.cs.uml.edu,935.976,798
planetlab3.eecs.umich.edu,planetlab1.cs.ucla.edu,1954.72,798
planetlab2.uta.edu,planetlab1.arizona-gigapop.net,806.447,798
planetlab2.unl.edu,planetlab2.cs.uoregon.edu,1358.75,798
planetlab4.cs.uoregon.edu,planetlab2.cs.du.edu,976.442,798
planetlab3.eecs.umich.edu,planetlab3.cnds.jhu.edu,424.423,798
planetlab02.cs.washington.edu,planetlab2.unr.edu,574.294,798
planetlabtwo.ccs.neu.edu,planetlab3.cnds.jhu.edu,358.863,798
planetlab2.cs.pitt.edu,node2.planetlab.mathcs.emory.edu,506.609,798
planetlab02.cs.washington.edu,pl1.cs.montana.edu,550.971,798
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.du.edu,1727.76,798
planetlab1.cs.unc.edu,planetlab1.unr.edu,2223.18,798
planet3.cc.gt.atl.ga.us,planetlab-04.vt.nodes.planet-lab.org,326.092,798
planetlabtwo.ccs.neu.edu,planetlab3.cnds.jhu.edu,358.863,798
planetlab1.cs.uml.edu,planetlab2.cs.ucla.edu,2585.79,798
planetlab1.cs.du.edu,planetlab2.uta.edu,649.11,798
planetlab2.unl.edu,planetlab-04.vt.nodes.planet-lab.org,905.913,798
planetlab02.cs.washington.edu,planetlab1.unr.edu,574.294,798
planetlab2.cs.pitt.edu,planetlab2.unl.edu,874.778,798
node2.planetlab.mathcs.emory.edu,planetlab2.temple.edu,662.495,798
planetlab1.cs.okstate.edu,planetlab1.ucsd.edu,1167.76,798
planetlab2.arizona-gigapop.net,planetlab3.cs.uoregon.edu,1045.87,798
planetlab2.cs.du.edu,planetlab2.cs.uoregon.edu,976.442,798
planet3.cc.gt.atl.ga.us,planetlab1.arizona-gigapop.net,1537.94,799
node2.planetlab.mathcs.emory.edu,planetlab-01.vt.nodes.planet-lab.org,322.686,799
planetlab5.csee.usf.edu,planetlab-01.vt.nodes.planet-lab.org,642.618,799
planetlab2.arizona-gigapop.net,planetlab3.cs.uoregon.edu,1045.87,799
node2.planetlab.mathcs.emory.edu,planetlab-01.vt.nodes.planet-lab.org,322.686,799
planetlab1.acis.ufl.edu,planetlabtwo.ccs.neu.edu,1076.45,799
pl1.cs.montana.edu,planetlab02.cs.washington.edu,550.971,799
planetlab2.acis.ufl.edu,salt.planetlab.cs.umd.edu,710.998,799
planetlab2.uta.edu,planetlab2.unl.edu,558.159,799
planetlab3.wail.wisc.edu,75-130-96-12.static.oxfr.ma.charter.com,893.001,799
planetlab2.citadel.edu,planetlab1.cs.ucla.edu,2207.47,799
planetlab1.acis.ufl.edu,planetlab2.uta.edu,901.435,799
planetlab2.arizona-gigapop.net,planetlab2.cs.ucla.edu,451.607,799
planetlab2.unl.edu,planetlab1.cs.uml.edu,1308.08,799
planetlab2.arizona-gigapop.net,planetlab2.unl.edu,987.459,799
planetlab-04.vt.nodes.planet-lab.org,planetlab2.citadel.edu,305.582,799
planetlab2.unr.edu,planetlab2.cnis.nyit.edu,2412.34,799
planetlab1.unr.edu,planetlab2.uta.edu,1346.73,799
planet3.cc.gt.atl.ga.us,planetlab-04.vt.nodes.planet-lab.org,326.092,799
planetlab2.cs.uoregon.edu,pl1.cs.montana.edu,598.377,799
planetlab1.cs.du.edu,planetlabone.ccs.neu.edu,1766.79,799
planetlab1.ucsd.edu,75-130-96-12.static.oxfr.ma.charter.com,2539.12,799
pl1.cs.montana.edu,planetlab2.cs.uoregon.edu,598.377,799
planetlab2.cs.pitt.edu,planetlab1.temple.edu,256.586,799
planetlab1.cs.okstate.edu,planetlab3.cnds.jhu.edu,1137.94,799
planetlab2.uta.edu,planetlab5.csee.usf.edu,932.633,799
planetlab3.cnds.jhu.edu,planetlab1.cs.unc.edu,270.798,799
planetlabtwo.ccs.neu.edu,salt.planetlab.cs.umd.edu,387.964,799
planetlab2.arizona-gigapop.net,planetlab4.cs.uoregon.edu,1045.87,799
pl1.cs.montana.edu,planetlab2.cs.uoregon.edu,598.377,799
ebb.colgate.edu,node1.planetlab.mathcs.emory.edu,784.142,799
planet3.cc.gt.atl.ga.us,planetlab-04.vt.nodes.planet-lab.org,326.092,799
planetlab1.acis.ufl.edu,planetlab2.cs.pitt.edu,742.176,799
planetlabtwo.ccs.neu.edu,planetlab1.acis.ufl.edu,1076.45,799
planetlab2.unl.edu,planetlab2.arizona-gigapop.net,987.459,799
planetlab1.arizona-gigapop.net,planetlab2.cs.uoregon.edu,1045.87,799
planetlab2.cs.pitt.edu,planetlab1.acis.ufl.edu,742.176,799
planetlab2.arizona-gigapop.net,planetlab2.cs.uoregon.edu,1045.87,799
planetlab2.unl.edu,planetlab2.arizona-gigapop.net,987.459,799
planetlab2.arizona-gigapop.net,planetlab2.uta.edu,806.447,799
planet3.cc.gt.atl.ga.us,planetlab1.arizona-gigapop.net,1537.94,799
planetlab1.arizona-gigapop.net,planetlab2.cs.uoregon.edu,1045.87,799
node1.planetlab.mathcs.emory.edu,planetlab2.acis.ufl.edu,308.555,799
planetlab1.acis.ufl.edu,planetlab3.eecs.umich.edu,875.297,799
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.du.edu,1727.76,799
planetlabtwo.ccs.neu.edu,planetlab3.cnds.jhu.edu,358.863,799
planetlab2.cs.pitt.edu,planetlab1.cs.uml.edu,478.371,799
planetlab1.arizona-gigapop.net,planetlab3.cs.uoregon.edu,1045.87,799
planetlab2.uta.edu,planetlab1.unr.edu,1346.73,799
planetlab1.arizona-gigapop.net,planetlab3.cs.uoregon.edu,1045.87,799
planetlab2.uta.edu,planetlab1.unr.edu,1346.73,799
planetlab2.arizona-gigapop.net,planetlab2.cs.uoregon.edu,1045.87,799
planetlab02.cs.washington.edu,pl1.cs.montana.edu,550.971,799
planetlab1.arizona-gigapop.net,planetlab3.cs.uoregon.edu,1045.87,799
planetlab2.cs.du.edu,planetlab1.temple.edu,1574.28,799
planetlab-04.vt.nodes.planet-lab.org,planetlab2.unl.edu,905.913,799
node1.planetlab.mathcs.emory.edu,planetlab1.cs.du.edu,1209.74,799
planetlab-04.vt.nodes.planet-lab.org,planetlab2.unl.edu,905.913,799
planetlab2.unl.edu,planetlab1.arizona-gigapop.net,987.459,799
